cluster	numt
Cecidomyiidae_cluster1377	FALSE
Ceratopogonidae_cluster176	FALSE
Cecidomyiidae_cluster2046	FALSE
Cecidomyiidae_cluster1198	FALSE
Sciaridae_cluster542	FALSE
Sciaridae_cluster564	FALSE
Trichoceridae_cluster25	TRUE
Dolichopodidae_cluster151	TRUE
Cecidomyiidae_cluster2121	FALSE
Cecidomyiidae_cluster1718	FALSE
Cecidomyiidae_cluster2098	FALSE
Sciaridae_cluster577	FALSE
Cecidomyiidae_cluster2123	FALSE
Cecidomyiidae_cluster2047	FALSE
unclassified.Diptera_cluster1382	TRUE
Sepsidae_cluster22	TRUE
unclassified.Diptera_cluster1821	TRUE
Dolichopodidae_cluster173	TRUE
Chloropidae_cluster119	TRUE
Dolichopodidae_cluster178	TRUE
Muscidae_cluster79	FALSE
Simuliidae_cluster8	FALSE
unclassified.Diptera_cluster31	FALSE
Anthomyiidae_cluster54	FALSE
Diptera_X_cluster5	FALSE
Rhinophoridae_cluster4	FALSE
Tipulidae_cluster26	FALSE
Culicidae_cluster13	FALSE
Chironomidae_cluster289	FALSE
unclassified.Diptera_cluster41	FALSE
Limoniidae_cluster43	FALSE
Chironomidae_cluster318	FALSE
Tachinidae_cluster57	FALSE
Sarcophagidae_cluster16	FALSE
Chironomidae_cluster534	FALSE
Ceratopogonidae_cluster39	FALSE
Heleomyzidae_cluster24	FALSE
Psychodidae_cluster26	FALSE
Limoniidae_cluster50	FALSE
Pipunculidae_cluster28	FALSE
Pipunculidae_cluster36	FALSE
Chironomidae_cluster626	FALSE
Chironomidae_cluster715	FALSE
Chironomidae_cluster514	FALSE
Tachinidae_cluster131	FALSE
Agromyzidae_cluster77	FALSE
Chironomidae_cluster617	FALSE
Chironomidae_cluster600	FALSE
Muscidae_cluster171	FALSE
Piophilidae_cluster7	FALSE
Hybotidae_cluster80	FALSE
Chironomidae_cluster608	FALSE
Chironomidae_cluster842	FALSE
Chironomidae_cluster765	FALSE
Mycetophilidae_cluster242	FALSE
Drosophilidae_cluster20	FALSE
Chironomidae_cluster806	FALSE
Mycetophilidae_cluster377	FALSE
Agromyzidae_cluster135	FALSE
Tachinidae_cluster117	FALSE
Mycetophilidae_cluster389	FALSE
Muscidae_cluster196	FALSE
Hybotidae_cluster101	FALSE
Cecidomyiidae_cluster683	FALSE
Chironomidae_cluster828	FALSE
Phoridae_cluster291	FALSE
Chironomidae_cluster764	FALSE
Sciaridae_cluster258	FALSE
Diptera_X_cluster68	FALSE
Chironomidae_cluster994	FALSE
unclassified.Diptera_cluster558	FALSE
Tachinidae_cluster138	FALSE
unclassified.Diptera_cluster402	TRUE
Cecidomyiidae_cluster648	FALSE
Phoridae_cluster410	FALSE
Ceratopogonidae_cluster190	FALSE
Sciaridae_cluster307	FALSE
Milichiidae_cluster8	FALSE
Agromyzidae_cluster243	FALSE
Mycetophilidae_cluster394	FALSE
Phoridae_cluster350	FALSE
Cecidomyiidae_cluster1342	FALSE
Cecidomyiidae_cluster1196	FALSE
Atelestidae_cluster1	FALSE
Cecidomyiidae_cluster1505	FALSE
Ephydridae_cluster20	FALSE
unclassified.Diptera_cluster746	FALSE
Sciaridae_cluster370	FALSE
Cecidomyiidae_cluster1467	FALSE
Cecidomyiidae_cluster1180	FALSE
Phoridae_cluster385	FALSE
Cecidomyiidae_cluster1740	FALSE
unclassified.Diptera_cluster743	FALSE
unclassified.Diptera_cluster1623	TRUE
Cecidomyiidae_cluster1283	FALSE
Cecidomyiidae_cluster1582	FALSE
Cecidomyiidae_cluster1938	FALSE
Sciaridae_cluster529	FALSE
unclassified.Diptera_cluster1320	FALSE
Sciaridae_cluster530	FALSE
Sciaridae_cluster563	FALSE
unclassified.Diptera_cluster1125	FALSE
Cecidomyiidae_cluster1550	FALSE
Cecidomyiidae_cluster2187	FALSE
unclassified.Diptera_cluster1022	TRUE
Chironomidae_cluster1152	TRUE
unclassified.Diptera_cluster1860	FALSE
unclassified.Diptera_cluster1491	TRUE
Sciomyzidae_cluster46	TRUE
Sciaridae_cluster573	TRUE
Chloropidae_cluster108	TRUE
unclassified.Diptera_cluster1455	TRUE
Tachinidae_cluster195	TRUE
Empididae_cluster144	TRUE
Pipunculidae_cluster76	TRUE
Sciomyzidae_cluster49	TRUE
Sciaridae_cluster650	TRUE
unclassified.Diptera_cluster1364	TRUE
Chloropidae_cluster127	FALSE
Cecidomyiidae_cluster2785	FALSE
Syrphidae_cluster19	FALSE
Syrphidae_cluster61	FALSE
Culicidae_cluster12	FALSE
unclassified.Diptera_cluster74	FALSE
unclassified.Diptera_cluster39	FALSE
Muscidae_cluster131	FALSE
Chironomidae_cluster383	FALSE
Culicidae_cluster15	FALSE
unclassified.Diptera_cluster61	FALSE
Chironomidae_cluster472	FALSE
Muscidae_cluster162	FALSE
Chironomidae_cluster411	FALSE
unclassified.Diptera_cluster115	FALSE
Chironomidae_cluster416	FALSE
unclassified.Diptera_cluster118	FALSE
Chloropidae_cluster38	FALSE
Chironomidae_cluster497	FALSE
Mycetophilidae_cluster136	FALSE
Chironomidae_cluster555	FALSE
Tachinidae_cluster90	FALSE
Lonchaeidae_cluster6	FALSE
unclassified.Diptera_cluster198	FALSE
Cecidomyiidae_cluster253	FALSE
Phoridae_cluster205	FALSE
unclassified.Diptera_cluster213	FALSE
Phoridae_cluster186	FALSE
Pipunculidae_cluster37	FALSE
Chironomidae_cluster609	FALSE
Chironomidae_cluster670	FALSE
Ceratopogonidae_cluster60	FALSE
Phoridae_cluster195	FALSE
Cecidomyiidae_cluster353	FALSE
Chironomidae_cluster532	FALSE
Limoniidae_cluster58	FALSE
Tachinidae_cluster118	FALSE
Cecidomyiidae_cluster1002	FALSE
Chironomidae_cluster590	FALSE
Syrphidae_cluster112	FALSE
Stratiomyidae_cluster21	FALSE
Cecidomyiidae_cluster443	FALSE
Tachinidae_cluster108	FALSE
Sciomyzidae_cluster21	FALSE
Mycetophilidae_cluster284	FALSE
Diptera_X_cluster47	FALSE
Hybotidae_cluster85	FALSE
unclassified.Diptera_cluster298	FALSE
Tachinidae_cluster115	FALSE
Sciaridae_cluster191	FALSE
unclassified.Diptera_cluster230	FALSE
Cecidomyiidae_cluster549	FALSE
Cecidomyiidae_cluster678	FALSE
Phoridae_cluster267	FALSE
Ceratopogonidae_cluster103	FALSE
Chironomidae_cluster680	FALSE
Cecidomyiidae_cluster638	FALSE
Chironomidae_cluster930	FALSE
Drosdophilidae_cluster1	FALSE
Cecidomyiidae_cluster435	FALSE
Sciaridae_cluster286	FALSE
Tachinidae_cluster139	FALSE
unclassified.Diptera_cluster414	FALSE
Agromyzidae_cluster128	FALSE
Empididae_cluster94	FALSE
Sphaeroceridae_cluster53	FALSE
Ceratopogonidae_cluster89	FALSE
Chloropidae_cluster66	FALSE
Anthomyzidae_cluster9	FALSE
Diadocidiidae_cluster3	FALSE
Cecidomyiidae_cluster589	FALSE
Empididae_cluster89	FALSE
Chironomidae_cluster824	FALSE
Cecidomyiidae_cluster665	FALSE
Agromyzidae_cluster147	FALSE
Chironomidae_cluster851	FALSE
Cecidomyiidae_cluster650	FALSE
Asteiidae_cluster4	FALSE
Sarcophagidae_cluster21	FALSE
Cecidomyiidae_cluster674	FALSE
Sciaridae_cluster481	FALSE
Cecidomyiidae_cluster831	FALSE
Keroplatidae_cluster16	FALSE
Hybotidae_cluster124	FALSE
Empididae_cluster97	FALSE
Pipunculidae_cluster47	FALSE
Ceratopogonidae_cluster121	FALSE
Cecidomyiidae_cluster1314	FALSE
Cecidomyiidae_cluster1523	FALSE
Agromyzidae_cluster250	FALSE
Cecidomyiidae_cluster1489	FALSE
Cecidomyiidae_cluster1273	FALSE
Cecidomyiidae_cluster1222	FALSE
Cecidomyiidae_cluster1569	FALSE
Cecidomyiidae_cluster1478	FALSE
Cecidomyiidae_cluster1291	FALSE
Keroplatidae_cluster34	TRUE
Canthyloscelididae_cluster1	FALSE
Cecidomyiidae_cluster1697	FALSE
Limoniidae_cluster142	TRUE
Mycetophilidae_cluster608	TRUE
Dolichopodidae_cluster150	TRUE
unclassified.Diptera_cluster1554	FALSE
unclassified.Diptera_cluster1195	TRUE
unclassified.Diptera_cluster1576	TRUE
Cecidomyiidae_cluster2218	FALSE
unclassified.Diptera_cluster1225	FALSE
Dolichopodidae_cluster176	TRUE
unclassified.Diptera_cluster1368	TRUE
Dolichopodidae_cluster163	TRUE
Sciaridae_cluster673	FALSE
Anthomyiidae_cluster177	TRUE
Muscidae_cluster263	TRUE
Pipunculidae_cluster73	TRUE
Dolichopodidae_cluster175	TRUE
Cecidomyiidae_cluster2930	FALSE
Calliphoridae_cluster11	FALSE
Chironomidae_cluster348	FALSE
Muscidae_cluster118	FALSE
Stratiomyidae_cluster9	FALSE
unclassified.Diptera_cluster81	FALSE
unclassified.Diptera_cluster69	FALSE
Chironomidae_cluster334	FALSE
Heleomyzidae_cluster16	FALSE
Anthomyiidae_cluster100	FALSE
Heleomyzidae_cluster22	FALSE
Chironomidae_cluster438	FALSE
Mycetophilidae_cluster210	FALSE
Chloropidae_cluster28	FALSE
Heleomyzidae_cluster27	FALSE
Sarcophagidae_cluster17	FALSE
Chironomidae_cluster439	FALSE
unclassified.Diptera_cluster158	FALSE
unclassified.Diptera_cluster171	FALSE
Agromyzidae_cluster119	FALSE
Sciaridae_cluster132	FALSE
Chironomidae_cluster709	FALSE
Sphaeroceridae_cluster31	FALSE
Muscidae_cluster165	FALSE
unclassified.Diptera_cluster194	FALSE
Diptera_X_cluster46	FALSE
unclassified.Diptera_cluster179	FALSE
Tachinidae_cluster104	FALSE
Dolichopodidae_cluster86	FALSE
Scathophagidae_cluster30	FALSE
Chironomidae_cluster570	FALSE
Muscidae_cluster181	FALSE
Chironomidae_cluster573	FALSE
Tephritidae_cluster18	FALSE
Lauxaniidae_cluster24	FALSE
Lonchaeidae_cluster10	FALSE
Ceratopogonidae_cluster78	FALSE
Simuliidae_cluster43	FALSE
unclassified.Diptera_cluster205	FALSE
Cecidomyiidae_cluster574	FALSE
Chironomidae_cluster684	FALSE
Ceratopogonidae_cluster99	FALSE
Chironomidae_cluster763	FALSE
Mycetophilidae_cluster400	FALSE
Sciaridae_cluster235	FALSE
unclassified.Diptera_cluster426	FALSE
Mycetophilidae_cluster373	FALSE
Diptera_X_cluster69	FALSE
Sciaridae_cluster342	FALSE
Sciaridae_cluster455	FALSE
unclassified.Diptera_cluster312	FALSE
Heleomyzidae_cluster53	FALSE
Empididae_cluster88	FALSE
Sciaridae_cluster352	FALSE
Chironomidae_cluster969	FALSE
Ceratopogonidae_cluster96	FALSE
Phoridae_cluster301	FALSE
Cecidomyiidae_cluster992	FALSE
Cecidomyiidae_cluster755	FALSE
unclassified.Diptera_cluster617	FALSE
Cypselosomatidae_cluster1	FALSE
Cecidomyiidae_cluster1318	FALSE
Cecidomyiidae_cluster810	FALSE
Agromyzidae_cluster191	FALSE
Agromyzidae_cluster218	FALSE
Cecidomyiidae_cluster848	FALSE
unclassified.Diptera_cluster562	FALSE
Agromyzidae_cluster230	FALSE
Diptera_X_cluster112	FALSE
Cecidomyiidae_cluster1326	FALSE
Hybotidae_cluster116	FALSE
Phoridae_cluster359	FALSE
Cecidomyiidae_cluster1413	FALSE
Sciaridae_cluster382	FALSE
Cecidomyiidae_cluster1172	FALSE
Cecidomyiidae_cluster1587	FALSE
Sciaridae_cluster386	FALSE
Cecidomyiidae_cluster1190	FALSE
Drosophilidae_cluster29	FALSE
Sciaridae_cluster476	FALSE
Cecidomyiidae_cluster1780	FALSE
Sarcophagidae_cluster27	FALSE
Phoridae_cluster382	FALSE
Cecidomyiidae_cluster1782	FALSE
Cecidomyiidae_cluster1743	FALSE
unclassified.Diptera_cluster1102	FALSE
Empididae_cluster120	TRUE
Sciaridae_cluster549	FALSE
Mycetophilidae_cluster596	FALSE
Cecidomyiidae_cluster1961	FALSE
Muscidae_cluster252	TRUE
unclassified.Diptera_cluster1075	TRUE
Cecidomyiidae_cluster2610	FALSE
Chloropidae_cluster109	TRUE
Cecidomyiidae_cluster2111	FALSE
Pipunculidae_cluster78	TRUE
Tipulidae_cluster95	TRUE
unclassified.Diptera_cluster1826	TRUE
Fanniidae_cluster59	TRUE
Agromyzidae_cluster330	TRUE
Psilidae_cluster22	TRUE
unclassified.Diptera_cluster1574	TRUE
unclassified.Diptera_cluster1580	TRUE
unclassified.Diptera_cluster1971	TRUE
Anthomyiidae_cluster190	FALSE
Tachinidae_cluster5	FALSE
unclassified.Diptera_cluster16	FALSE
Muscidae_cluster67	FALSE
Anthomyiidae_cluster38	FALSE
Diptera_X_cluster2	FALSE
Chironomidae_cluster145	FALSE
Scathophagidae_cluster13	FALSE
Mycetophilidae_cluster71	FALSE
unclassified.Diptera_cluster29	FALSE
Chironomidae_cluster403	FALSE
Syrphidae_cluster59	FALSE
Sciomyzidae_cluster9	FALSE
Chironomidae_cluster355	FALSE
Chironomidae_cluster415	FALSE
Culicidae_cluster21	FALSE
Chironomidae_cluster402	FALSE
unclassified.Diptera_cluster135	FALSE
Mycetophilidae_cluster140	FALSE
Muscidae_cluster157	FALSE
unclassified.Diptera_cluster113	FALSE
Anthomyiidae_cluster111	FALSE
Tachinidae_cluster112	FALSE
Dolichopodidae_cluster73	FALSE
Sciaridae_cluster181	FALSE
Limoniidae_cluster51	FALSE
Diptera_X_cluster55	FALSE
Muscidae_cluster160	FALSE
Dolichopodidae_cluster100	FALSE
Chironomidae_cluster588	FALSE
Agromyzidae_cluster156	FALSE
Hybotidae_cluster72	FALSE
Agromyzidae_cluster122	FALSE
Sphaeroceridae_cluster45	FALSE
Milichiidae_cluster3	FALSE
unclassified.Diptera_cluster267	FALSE
Tachinidae_cluster124	FALSE
unclassified.Diptera_cluster421	FALSE
Phoridae_cluster246	FALSE
Chironomidae_cluster602	FALSE
unclassified.Diptera_cluster242	FALSE
Cecidomyiidae_cluster485	FALSE
Anthomyiidae_cluster120	FALSE
Muscidae_cluster193	FALSE
Agromyzidae_cluster102	FALSE
Chironomidae_cluster761	FALSE
unclassified.Diptera_cluster291	FALSE
unclassified.Diptera_cluster410	FALSE
unclassified.Diptera_cluster482	FALSE
unclassified.Diptera_cluster330	FALSE
Diptera_X_cluster93	FALSE
Mycetophilidae_cluster319	FALSE
Cecidomyiidae_cluster612	FALSE
Diptera_X_cluster72	FALSE
unclassified.Diptera_cluster478	FALSE
Drosophilidae_cluster24	FALSE
Sciaridae_cluster310	FALSE
unclassified.Diptera_cluster417	FALSE
Sphaeroceridae_cluster86	FALSE
Mycetophilidae_cluster364	FALSE
unclassified.Diptera_cluster644	FALSE
unclassified.Diptera_cluster745	FALSE
Mycetophilidae_cluster415	FALSE
unclassified.Diptera_cluster641	FALSE
Cecidomyiidae_cluster1293	FALSE
Cecidomyiidae_cluster1324	FALSE
Cecidomyiidae_cluster1157	FALSE
unclassified.Diptera_cluster642	FALSE
Phoridae_cluster392	FALSE
Cecidomyiidae_cluster1512	FALSE
Diptera_X_cluster133	FALSE
Cecidomyiidae_cluster1054	FALSE
Sciaridae_cluster580	FALSE
Mycetophilidae_cluster524	FALSE
Cecidomyiidae_cluster1177	FALSE
Cecidomyiidae_cluster1254	FALSE
Mycetophilidae_cluster611	FALSE
Cecidomyiidae_cluster1378	FALSE
Cecidomyiidae_cluster1785	FALSE
Cecidomyiidae_cluster1363	FALSE
Mycetophilidae_cluster587	FALSE
Cecidomyiidae_cluster1420	FALSE
Cecidomyiidae_cluster1848	FALSE
Cecidomyiidae_cluster1380	FALSE
unclassified.Diptera_cluster1012	FALSE
Muscidae_cluster257	TRUE
Cecidomyiidae_cluster1515	FALSE
Cecidomyiidae_cluster2314	FALSE
Tipulidae_cluster108	FALSE
unclassified.Diptera_cluster1283	TRUE
Mycetophilidae_cluster624	TRUE
Psychodidae_cluster67	FALSE
Cecidomyiidae_cluster1808	FALSE
unclassified.Diptera_cluster1384	TRUE
Mycetophilidae_cluster658	TRUE
unclassified.Diptera_cluster1284	FALSE
unclassified.Diptera_cluster1584	FALSE
unclassified.Diptera_cluster1259	TRUE
Muscidae_cluster261	TRUE
Sciomyzidae_cluster53	TRUE
unclassified.Diptera_cluster1748	FALSE
unclassified.Diptera_cluster1487	TRUE
Keroplatidae_cluster50	FALSE
unclassified.Diptera_cluster1519	TRUE
unclassified.Diptera_cluster8	FALSE
Chironomidae_cluster161	FALSE
Therevidae_cluster5	FALSE
Ulidiidae_cluster1	FALSE
Syrphidae_cluster44	FALSE
Therevidae_cluster3	FALSE
Chironomidae_cluster176	FALSE
Sciomyzidae_cluster3	FALSE
Chironomidae_cluster312	FALSE
Chironomidae_cluster360	FALSE
Tachinidae_cluster66	FALSE
Limoniidae_cluster36	FALSE
Chironomidae_cluster494	FALSE
Tachinidae_cluster69	FALSE
Muscidae_cluster168	FALSE
Limoniidae_cluster54	FALSE
Muscidae_cluster145	FALSE
Mycetophilidae_cluster198	FALSE
Chironomidae_cluster473	FALSE
Empididae_cluster41	FALSE
Chironomidae_cluster468	FALSE
Agromyzidae_cluster90	FALSE
Cecidomyiidae_cluster279	FALSE
Mycetophilidae_cluster203	FALSE
Fanniidae_cluster33	FALSE
Tachinidae_cluster105	FALSE
Camillidae_cluster1	FALSE
Chironomidae_cluster726	FALSE
Agromyzidae_cluster196	FALSE
Bolitophilidae_cluster4	FALSE
Chironomidae_cluster688	FALSE
Fanniidae_cluster34	FALSE
Dolichopodidae_cluster84	FALSE
Chironomidae_cluster750	FALSE
Chironomidae_cluster769	FALSE
Cecidomyiidae_cluster500	FALSE
unclassified.Diptera_cluster361	FALSE
Hybotidae_cluster83	FALSE
Cecidomyiidae_cluster426	FALSE
Chironomidae_cluster589	FALSE
Cecidomyiidae_cluster479	FALSE
Hybotidae_cluster87	FALSE
Chironomidae_cluster669	FALSE
unclassified.Diptera_cluster228	FALSE
Chironomidae_cluster879	FALSE
Empididae_cluster55	FALSE
Chloropidae_cluster63	FALSE
Cecidomyiidae_cluster465	FALSE
Empididae_cluster77	FALSE
unclassified.Diptera_cluster274	FALSE
Ephydridae_cluster15	FALSE
Cecidomyiidae_cluster504	FALSE
unclassified.Diptera_cluster347	FALSE
Cecidomyiidae_cluster783	FALSE
unclassified.Diptera_cluster613	FALSE
Phoridae_cluster289	FALSE
Cecidomyiidae_cluster743	FALSE
Cecidomyiidae_cluster644	FALSE
Cecidomyiidae_cluster1137	FALSE
Cecidomyiidae_cluster802	FALSE
Cecidomyiidae_cluster724	FALSE
Cecidomyiidae_cluster1123	FALSE
Diptera_X_cluster84	FALSE
Chironomidae_cluster1003	FALSE
Agromyzidae_cluster249	FALSE
Psychodidae_cluster54	FALSE
Cecidomyiidae_cluster1711	FALSE
Sciaridae_cluster429	FALSE
Cecidomyiidae_cluster950	FALSE
Cecidomyiidae_cluster966	FALSE
Sciaridae_cluster361	FALSE
Cecidomyiidae_cluster1338	FALSE
unclassified.Diptera_cluster855	FALSE
Cecidomyiidae_cluster1497	FALSE
Tachinidae_cluster166	TRUE
Cecidomyiidae_cluster1372	FALSE
Sciaridae_cluster409	TRUE
Phoridae_cluster402	FALSE
Cecidomyiidae_cluster1543	FALSE
Sciaridae_cluster502	FALSE
Phoridae_cluster450	FALSE
Cecidomyiidae_cluster1583	FALSE
Cecidomyiidae_cluster2100	FALSE
Dolichopodidae_cluster152	TRUE
Cecidomyiidae_cluster1650	FALSE
Cecidomyiidae_cluster1667	FALSE
Chironomidae_cluster1201	FALSE
unclassified.Diptera_cluster1103	TRUE
Mycetophilidae_cluster571	TRUE
unclassified.Diptera_cluster1699	TRUE
unclassified.Diptera_cluster1468	TRUE
Cecidomyiidae_cluster1886	FALSE
Phoridae_cluster474	FALSE
Sciaridae_cluster624	TRUE
unclassified.Diptera_cluster1496	TRUE
Dolichopodidae_cluster189	TRUE
Sciaridae_cluster731	FALSE
Tipulidae_cluster106	TRUE
Pipunculidae_cluster93	FALSE
Cecidomyiidae_cluster2371	FALSE
Cecidomyiidae_cluster2488	FALSE
unclassified.Diptera_cluster1469	TRUE
unclassified.Diptera_cluster1833	TRUE
Sarcophagidae_cluster45	TRUE
Tachinidae_cluster12	FALSE
Therevidae_cluster4	FALSE
Scathophagidae_cluster17	FALSE
unclassified.Diptera_cluster34	FALSE
Cecidomyiidae_cluster51	FALSE
Cecidomyiidae_cluster55	FALSE
Phoridae_cluster151	FALSE
Dryomyzidae_cluster3	FALSE
Tipulidae_cluster22	FALSE
Muscidae_cluster125	FALSE
Ceratopogonidae_cluster40	FALSE
Mycetophilidae_cluster88	FALSE
Tachinidae_cluster75	FALSE
unclassified.Diptera_cluster82	FALSE
Dixidae_cluster2	FALSE
Dolichopodidae_cluster90	FALSE
Muscidae_cluster138	FALSE
Muscidae_cluster150	FALSE
Cecidomyiidae_cluster268	FALSE
Chironomidae_cluster454	FALSE
Chironomidae_cluster413	FALSE
unclassified.Diptera_cluster143	FALSE
Muscidae_cluster156	FALSE
Limoniidae_cluster68	FALSE
Chironomidae_cluster556	FALSE
Sciaridae_cluster200	FALSE
Sarcophagidae_cluster18	FALSE
Tachinidae_cluster113	FALSE
Ephydridae_cluster9	FALSE
unclassified.Diptera_cluster276	FALSE
Chamaemyiidae_cluster10	FALSE
unclassified.Diptera_cluster341	FALSE
Ceratopogonidae_cluster91	FALSE
Mycetophilidae_cluster387	FALSE
Fanniidae_cluster37	FALSE
unclassified.Diptera_cluster328	FALSE
Mycetophilidae_cluster382	FALSE
Muscidae_cluster190	FALSE
Heleomyzidae_cluster37	FALSE
unclassified.Diptera_cluster289	FALSE
Mycetophilidae_cluster399	FALSE
Agromyzidae_cluster127	FALSE
Sphaeroceridae_cluster49	FALSE
Limoniidae_cluster86	FALSE
Chironomidae_cluster758	FALSE
unclassified.Diptera_cluster506	FALSE
Mycetophilidae_cluster437	FALSE
Cecidomyiidae_cluster576	FALSE
Cecidomyiidae_cluster923	FALSE
Mycetophilidae_cluster424	FALSE
Sphaeroceridae_cluster67	FALSE
Sciaridae_cluster312	FALSE
Phoridae_cluster324	FALSE
Empididae_cluster84	FALSE
Sphaeroceridae_cluster68	FALSE
Cecidomyiidae_cluster1206	FALSE
Agromyzidae_cluster208	FALSE
Pipunculidae_cluster49	FALSE
Sciaridae_cluster375	FALSE
Ephydridae_cluster18	FALSE
Cecidomyiidae_cluster922	FALSE
Empididae_cluster91	FALSE
unclassified.Diptera_cluster827	FALSE
unclassified.Diptera_cluster846	FALSE
unclassified.Diptera_cluster662	FALSE
Cecidomyiidae_cluster1530	FALSE
unclassified.Diptera_cluster882	FALSE
Cecidomyiidae_cluster1316	FALSE
unclassified.Diptera_cluster697	FALSE
Cecidomyiidae_cluster1186	FALSE
Cecidomyiidae_cluster1353	FALSE
Ceratopogonidae_cluster162	FALSE
Hybotidae_cluster126	FALSE
Cecidomyiidae_cluster1193	FALSE
Cecidomyiidae_cluster1645	FALSE
Cecidomyiidae_cluster1337	FALSE
Diptera_X_cluster154	FALSE
Phoridae_cluster437	FALSE
Phoridae_cluster427	FALSE
Cecidomyiidae_cluster1626	FALSE
Cecidomyiidae_cluster1707	FALSE
unclassified.Diptera_cluster877	FALSE
Cecidomyiidae_cluster1538	FALSE
Sciaridae_cluster500	FALSE
Cecidomyiidae_cluster1518	FALSE
unclassified.Diptera_cluster1032	FALSE
Tipulidae_cluster85	TRUE
Cecidomyiidae_cluster2239	FALSE
Tabanidae_cluster32	TRUE
Cecidomyiidae_cluster1882	FALSE
Mycetophilidae_cluster660	TRUE
unclassified.Diptera_cluster1515	TRUE
Sciaridae_cluster641	FALSE
unclassified.Diptera_cluster1138	TRUE
Psilidae_cluster24	TRUE
Ephydridae_cluster40	FALSE
Cecidomyiidae_cluster2149	FALSE
unclassified.Diptera_cluster1637	TRUE
Muscidae_cluster273	TRUE
Lauxaniidae_cluster36	TRUE
Cecidomyiidae_cluster2628	FALSE
Sciaridae_cluster661	FALSE
Empididae_cluster174	TRUE
Muscidae_cluster75	FALSE
Dolichopodidae_cluster47	FALSE
Chironomidae_cluster562	FALSE
Culicidae_cluster10	FALSE
Muscidae_cluster136	FALSE
Chironomidae_cluster385	FALSE
unclassified.Diptera_cluster87	FALSE
Simuliidae_cluster34	FALSE
Tipulidae_cluster38	FALSE
Tachinidae_cluster67	FALSE
Tipulidae_cluster35	FALSE
Dolichopodidae_cluster49	FALSE
Anthomyiidae_cluster107	FALSE
Muscidae_cluster141	FALSE
Syrphidae_cluster78	FALSE
Xylophagidae_cluster2	FALSE
Mycetophilidae_cluster146	FALSE
Tipulidae_cluster50	FALSE
Limoniidae_cluster47	FALSE
Chironomidae_cluster612	FALSE
Tephritidae_cluster13	FALSE
Syrphidae_cluster92	FALSE
Chironomidae_cluster638	FALSE
Cecidomyiidae_cluster303	FALSE
Syrphidae_cluster105	FALSE
Limoniidae_cluster61	FALSE
Tachinidae_cluster111	FALSE
unclassified.Diptera_cluster186	FALSE
Limoniidae_cluster89	FALSE
unclassified.Diptera_cluster264	FALSE
Chloropidae_cluster69	FALSE
Agromyzidae_cluster91	FALSE
Psychodidae_cluster31	FALSE
Drosophilidae_cluster21	FALSE
unclassified.Diptera_cluster237	FALSE
Mycetophilidae_cluster255	FALSE
Chironomidae_cluster666	FALSE
unclassified.Diptera_cluster453	FALSE
Scatopsidae_cluster3	FALSE
Agromyzidae_cluster154	FALSE
Diptera_X_cluster78	FALSE
Agromyzidae_cluster143	FALSE
unclassified.Diptera_cluster285	FALSE
Ceratopogonidae_cluster144	FALSE
Chloropidae_cluster73	FALSE
Agromyzidae_cluster242	FALSE
Chironomidae_cluster802	FALSE
Limoniidae_cluster97	FALSE
unclassified.Diptera_cluster487	FALSE
Mycetophilidae_cluster410	FALSE
Syrphidae_cluster121	FALSE
Sciaridae_cluster284	FALSE
Mycetophilidae_cluster475	FALSE
Cecidomyiidae_cluster663	FALSE
Phoridae_cluster310	FALSE
Mycetophilidae_cluster428	FALSE
Stratiomyidae_cluster25	FALSE
Cecidomyiidae_cluster769	FALSE
Cecidomyiidae_cluster770	FALSE
Sciaridae_cluster334	FALSE
Mycetophilidae_cluster418	FALSE
Cecidomyiidae_cluster784	FALSE
Cecidomyiidae_cluster933	FALSE
Lonchaeidae_cluster25	FALSE
Diptera_X_cluster135	FALSE
Sciaridae_cluster322	FALSE
unclassified.Diptera_cluster611	FALSE
Empididae_cluster106	FALSE
Phoridae_cluster367	FALSE
Mycetophilidae_cluster515	FALSE
Cecidomyiidae_cluster945	FALSE
Empididae_cluster99	FALSE
Ceratopogonidae_cluster164	FALSE
Cecidomyiidae_cluster963	FALSE
Cecidomyiidae_cluster1221	FALSE
Cecidomyiidae_cluster1468	FALSE
Ceratopogonidae_cluster200	FALSE
Cecidomyiidae_cluster1016	FALSE
Scatopsidae_cluster12	FALSE
Cecidomyiidae_cluster1348	FALSE
unclassified.Diptera_cluster694	FALSE
Cecidomyiidae_cluster1218	FALSE
Cecidomyiidae_cluster1632	FALSE
Cecidomyiidae_cluster1820	FALSE
Cecidomyiidae_cluster1265	FALSE
Cecidomyiidae_cluster1672	FALSE
Cecidomyiidae_cluster1655	FALSE
Phoridae_cluster403	FALSE
Cecidomyiidae_cluster1457	FALSE
Diptera_X_cluster194	FALSE
unclassified.Diptera_cluster856	FALSE
Tipulidae_cluster77	TRUE
Phoridae_cluster424	FALSE
unclassified.Diptera_cluster1417	FALSE
Cecidomyiidae_cluster1807	FALSE
Cecidomyiidae_cluster1861	FALSE
unclassified.Diptera_cluster1071	FALSE
unclassified.Diptera_cluster1117	FALSE
Cecidomyiidae_cluster2076	FALSE
Cecidomyiidae_cluster1841	TRUE
unclassified.Diptera_cluster1310	TRUE
unclassified.Diptera_cluster1174	TRUE
Cecidomyiidae_cluster2215	FALSE
Agromyzidae_cluster312	TRUE
