"taxon"	"run"	"echo_run"	"require_overlap"	"dist_type"	"dist_threshold"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Megaloptera"	24	8	TRUE	"dadn"	1.8	4	2	1	0	1	0	0	0
"Megaloptera"	25	3	FALSE	"wdadn"	3	4	2	1	0	1	0	0	0
"Megaloptera"	26	4	FALSE	"wdadn"	3	4	2	1	0	1	0	0	0
"Megaloptera"	27	7	FALSE	"wdadn"	3	4	2	1	0	1	0	0	0
"Megaloptera"	28	8	FALSE	"wdadn"	3	4	2	1	0	1	0	0	0
"Megaloptera"	29	19	FALSE	"wdadn"	3	4	2	1	0	1	0	0	0
"Megaloptera"	30	20	FALSE	"wdadn"	3	4	2	1	0	1	0	0	0
"Poduromorpha"	21	7	TRUE	"wdadn"	1.1	432	202	86	4	40	20	0.0465116279069767	0.5
"Poduromorpha"	22	7	TRUE	"dadn"	1.8	432	198	86	4	40	21	0.0465116279069767	0.525
"Poduromorpha"	23	8	TRUE	"wdadn"	1.1	432	212	86	4	40	17	0.0465116279069767	0.425
"Poduromorpha"	24	8	TRUE	"dadn"	1.8	432	210	86	4	40	17	0.0465116279069767	0.425
"Poduromorpha"	25	3	FALSE	"wdadn"	3	432	211	86	4	40	21	0.0465116279069767	0.525
"Poduromorpha"	26	4	FALSE	"wdadn"	3	432	211	86	3	40	19	0.0348837209302326	0.475
"Poduromorpha"	27	7	FALSE	"wdadn"	3	432	213	86	4	40	21	0.0465116279069767	0.525
"Poduromorpha"	28	8	FALSE	"wdadn"	3	432	223	86	4	40	17	0.0465116279069767	0.425
"Poduromorpha"	29	19	FALSE	"wdadn"	3	432	211	86	3	40	19	0.0348837209302326	0.475
"Poduromorpha"	30	20	FALSE	"wdadn"	3	432	225	86	6	40	17	0.0697674418604651	0.425
"Strepsiptera"	21	7	TRUE	"wdadn"	1.1	8	0	7	0	0	0	0	NA
"Strepsiptera"	22	7	TRUE	"dadn"	1.8	8	0	7	0	0	0	0	NA
"Strepsiptera"	23	8	TRUE	"wdadn"	1.1	8	0	7	0	0	0	0	NA
"Strepsiptera"	24	8	TRUE	"dadn"	1.8	8	0	7	0	0	0	0	NA
"Strepsiptera"	25	3	FALSE	"wdadn"	3	8	0	7	0	0	0	0	NA
"Strepsiptera"	26	4	FALSE	"wdadn"	3	8	0	7	0	0	0	0	NA
"Strepsiptera"	27	7	FALSE	"wdadn"	3	8	0	7	0	0	0	0	NA
"Strepsiptera"	28	8	FALSE	"wdadn"	3	8	0	7	0	0	0	0	NA
"Strepsiptera"	29	19	FALSE	"wdadn"	3	8	0	7	0	0	0	0	NA
"Strepsiptera"	30	20	FALSE	"wdadn"	3	8	0	7	0	0	0	0	NA
"Siphonaptera"	21	7	TRUE	"wdadn"	1.1	13	1	3	0	0	0	0	NA
"Siphonaptera"	22	7	TRUE	"dadn"	1.8	13	0	3	0	0	0	0	NA
"Siphonaptera"	23	8	TRUE	"wdadn"	1.1	13	1	3	0	0	0	0	NA
"Siphonaptera"	24	8	TRUE	"dadn"	1.8	13	0	3	0	0	0	0	NA
"Siphonaptera"	25	3	FALSE	"wdadn"	3	13	0	3	0	0	0	0	NA
"Siphonaptera"	26	4	FALSE	"wdadn"	3	13	0	3	0	0	0	0	NA
"Siphonaptera"	27	7	FALSE	"wdadn"	3	13	0	3	0	0	0	0	NA
"Siphonaptera"	28	8	FALSE	"wdadn"	3	13	0	3	0	0	0	0	NA
"Siphonaptera"	29	19	FALSE	"wdadn"	3	13	0	3	0	0	0	0	NA
"Siphonaptera"	30	20	FALSE	"wdadn"	3	13	0	3	0	0	0	0	NA
"Zygentoma"	21	7	TRUE	"wdadn"	1.1	14	9	1	0	1	1	0	1
"Zygentoma"	22	7	TRUE	"dadn"	1.8	14	9	1	0	1	1	0	1
"Zygentoma"	23	8	TRUE	"wdadn"	1.1	14	9	1	0	1	1	0	1
"Zygentoma"	24	8	TRUE	"dadn"	1.8	14	9	1	0	1	1	0	1
"Zygentoma"	25	3	FALSE	"wdadn"	3	14	9	1	0	1	1	0	1
"Zygentoma"	26	4	FALSE	"wdadn"	3	14	9	1	0	1	1	0	1
"Zygentoma"	27	7	FALSE	"wdadn"	3	14	9	1	0	1	1	0	1
"Zygentoma"	28	8	FALSE	"wdadn"	3	14	9	1	0	1	1	0	1
"Zygentoma"	29	19	FALSE	"wdadn"	3	14	9	1	0	1	1	0	1
"Zygentoma"	30	20	FALSE	"wdadn"	3	14	9	1	0	1	1	0	1
"Neelipleona"	21	7	TRUE	"wdadn"	1.1	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	22	7	TRUE	"dadn"	1.8	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	23	8	TRUE	"wdadn"	1.1	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	24	8	TRUE	"dadn"	1.8	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	25	3	FALSE	"wdadn"	3	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	26	4	FALSE	"wdadn"	3	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	27	7	FALSE	"wdadn"	3	22	4	9	0	7	5	0	0.714285714285714
"Neelipleona"	28	8	FALSE	"wdadn"	3	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	29	19	FALSE	"wdadn"	3	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	30	20	FALSE	"wdadn"	3	22	6	9	0	7	3	0	0.428571428571429
"Zoraptera"	21	7	TRUE	"wdadn"	1.1	7	0	0	0	0	0	NA	NA
"Zoraptera"	22	7	TRUE	"dadn"	1.8	7	0	0	0	0	0	NA	NA
"Zoraptera"	23	8	TRUE	"wdadn"	1.1	7	0	0	0	0	0	NA	NA
"Zoraptera"	24	8	TRUE	"dadn"	1.8	7	0	0	0	0	0	NA	NA
"Zoraptera"	25	3	FALSE	"wdadn"	3	7	0	0	0	0	0	NA	NA
"Zoraptera"	26	4	FALSE	"wdadn"	3	7	0	0	0	0	0	NA	NA
"Zoraptera"	27	7	FALSE	"wdadn"	3	7	0	0	0	0	0	NA	NA
"Zoraptera"	28	8	FALSE	"wdadn"	3	7	0	0	0	0	0	NA	NA
"Zoraptera"	29	19	FALSE	"wdadn"	3	7	0	0	0	0	0	NA	NA
"Zoraptera"	30	20	FALSE	"wdadn"	3	7	0	0	0	0	0	NA	NA
"Phthiraptera"	21	7	TRUE	"wdadn"	1.1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	22	7	TRUE	"dadn"	1.8	3	0	0	0	0	0	NA	NA
"Phthiraptera"	23	8	TRUE	"wdadn"	1.1	3	0	0	0	0	0	NA	NA
"Phthiraptera"	24	8	TRUE	"dadn"	1.8	3	0	0	0	0	0	NA	NA
"Phthiraptera"	25	3	FALSE	"wdadn"	3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	26	4	FALSE	"wdadn"	3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	27	7	FALSE	"wdadn"	3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	28	8	FALSE	"wdadn"	3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	29	19	FALSE	"wdadn"	3	3	0	0	0	0	0	NA	NA
"Phthiraptera"	30	20	FALSE	"wdadn"	3	3	0	0	0	0	0	NA	NA
"Diplura"	21	7	TRUE	"wdadn"	1.1	12	7	3	0	2	1	0	0.5
"Diplura"	22	7	TRUE	"dadn"	1.8	12	7	3	0	2	1	0	0.5
"Diplura"	23	8	TRUE	"wdadn"	1.1	12	8	3	0	2	1	0	0.5
"Diplura"	24	8	TRUE	"dadn"	1.8	12	8	3	0	2	1	0	0.5
"Diplura"	25	3	FALSE	"wdadn"	3	12	5	3	0	2	2	0	1
"Diplura"	26	4	FALSE	"wdadn"	3	12	6	3	0	2	2	0	1
"Diplura"	27	7	FALSE	"wdadn"	3	12	7	3	0	2	1	0	0.5
"Diplura"	28	8	FALSE	"wdadn"	3	12	8	3	0	2	1	0	0.5
"Diplura"	29	19	FALSE	"wdadn"	3	12	6	3	0	2	2	0	1
"Diplura"	30	20	FALSE	"wdadn"	3	12	8	3	0	2	1	0	0.5
"Archaeognatha"	21	7	TRUE	"wdadn"	1.1	11	10	0	0	0	0	NA	NA
"Archaeognatha"	22	7	TRUE	"dadn"	1.8	11	10	0	0	0	0	NA	NA
"Archaeognatha"	23	8	TRUE	"wdadn"	1.1	11	10	0	0	0	0	NA	NA
"Archaeognatha"	24	8	TRUE	"dadn"	1.8	11	10	0	0	0	0	NA	NA
"Archaeognatha"	25	3	FALSE	"wdadn"	3	11	10	0	0	0	0	NA	NA
"Archaeognatha"	26	4	FALSE	"wdadn"	3	11	10	0	0	0	0	NA	NA
"Archaeognatha"	27	7	FALSE	"wdadn"	3	11	10	0	0	0	0	NA	NA
"Archaeognatha"	28	8	FALSE	"wdadn"	3	11	10	0	0	0	0	NA	NA
"Archaeognatha"	29	19	FALSE	"wdadn"	3	11	10	0	0	0	0	NA	NA
"Archaeognatha"	30	20	FALSE	"wdadn"	3	11	10	0	0	0	0	NA	NA
"Phasmatodea"	21	7	TRUE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	22	7	TRUE	"dadn"	1.8	1	0	0	0	0	0	NA	NA
"Phasmatodea"	23	8	TRUE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Phasmatodea"	24	8	TRUE	"dadn"	1.8	1	0	0	0	0	0	NA	NA
"Phasmatodea"	25	3	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	26	4	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	27	7	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	28	8	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	29	19	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Phasmatodea"	30	20	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	21	7	TRUE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Mantodea"	22	7	TRUE	"dadn"	1.8	1	0	0	0	0	0	NA	NA
"Mantodea"	23	8	TRUE	"wdadn"	1.1	1	0	0	0	0	0	NA	NA
"Mantodea"	24	8	TRUE	"dadn"	1.8	1	0	0	0	0	0	NA	NA
"Mantodea"	25	3	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	26	4	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	27	7	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	28	8	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	29	19	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Mantodea"	30	20	FALSE	"wdadn"	3	1	0	0	0	0	0	NA	NA
"Hexapoda"	21	7	TRUE	"wdadn"	1.1	47045	11232	18770	493	2091	716	0.0262653169952051	0.342419894787183
"Hexapoda"	22	7	TRUE	"dadn"	1.8	47045	11373	18770	527	2091	703	0.0280767181672882	0.336202773792444
"Hexapoda"	23	8	TRUE	"wdadn"	1.1	47045	11500	18770	528	2091	677	0.0281299946723495	0.323768531802965
"Hexapoda"	24	8	TRUE	"dadn"	1.8	47045	11665	18770	557	2091	664	0.0296750133191263	0.317551410808226
"Hexapoda"	25	3	FALSE	"wdadn"	3	47045	11960	18770	546	2091	776	0.0290889717634523	0.371114299378288
"Hexapoda"	26	4	FALSE	"wdadn"	3	47045	11749	18770	528	2091	850	0.0281299946723495	0.40650406504065
"Hexapoda"	27	7	FALSE	"wdadn"	3	47045	12081	18770	557	2091	759	0.0296750133191263	0.362984218077475
"Hexapoda"	28	8	FALSE	"wdadn"	3	47045	12589	18770	597	2091	683	0.031806073521577	0.326637972262076
"Hexapoda"	29	19	FALSE	"wdadn"	3	47045	11768	18770	529	2091	847	0.0281832711774108	0.405069344811095
"Hexapoda"	30	20	FALSE	"wdadn"	3	47045	12645	18770	601	2091	677	0.0320191795418221	0.323768531802965
